jL,cL,emL,pL,dsL
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Type,PRISM
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Type,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Type,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Type,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Type,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Type,MesoWest Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Type,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Type,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Crop Type,Ground Survey
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,PRISM
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,MesoWest Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Effective Precipitation,Ground Survey
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,PRISM
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,MesoWest Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Irrigated Acreage,Ground Survey
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,PRISM
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,MesoWest Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Water Supply,Ground Survey
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,USGS Stream Gages
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,PRISM
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,MesoWest Stations
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,UT Irrigated Acreage Assessment,Agricultural Potential Consumptive Use-UT,Ground Survey
UT,Municipal and Industrial Depeltion-UT,,,Unknown
UT,Surface Diversion to Cropland-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Surface Diversion to Cropland-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Surface Diversion to Cropland-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Surface Diversion to Cropland-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Surface Diversion to Cropland-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Surface Diversion to Cropland-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Surface Diversion to Cropland-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Surface Diversion to Cropland-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,Unknown
UT,Surface Diversion to Cropland-UT,USGS StreamStats,Flow,USGS Stream Gages
UT,Surface Diversion to Cropland-UT,USGS StreamStats,Flow,UT Diversion Records from River Commissioners
UT,Surface Diversion to Cropland-UT,USGS StreamStats,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Surface Diversion to Cropland-UT,USGS StreamStats,Flow,UT Other Irrigation Company Records
UT,Surface Diversion to Cropland-UT,USGS StreamStats,Flow,UT Reservoir Storage and Release Records
UT,Surface Diversion to Cropland-UT,USGS StreamStats,Flow,UT Water Rights Database
UT,Surface Diversion to Cropland-UT,USGS StreamStats,Flow,US Geological Survey (USGS)
UT,Surface Diversion to Cropland-UT,USGS StreamStats,Flow,Unknown
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,Unknown
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,Flow,USGS Stream Gages
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Diversion Records from River Commissioners
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Other Irrigation Company Records
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Reservoir Storage and Release Records
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Water Rights Database
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,Flow,US Geological Survey (USGS)
UT,Surface Diversion to Cropland-UT,UT Division of Water Resources Area-Altitude Method,Flow,Unknown
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Solar Radiation,PRISM
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Solar Radiation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Solar Radiation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Solar Radiation,USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Solar Radiation,Unknown
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Temperature,PRISM
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Temperature,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Temperature,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Temperature,USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Temperature,Unknown
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Vapor Pressure,PRISM
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Vapor Pressure,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Vapor Pressure,USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Vapor Pressure,Unknown
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Wind Run,PRISM
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Wind Run,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Wind Run,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Wind Run,USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Wind Run,Unknown
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Climate Coefficient (kt),PRISM
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Climate Coefficient (kt),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Climate Coefficient (kt),USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Climate Coefficient (kt),Unknown
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),PRISM
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),Unknown
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),PRISM
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),Unknown
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),PRISM
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),Unknown
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Solar Radiation,PRISM
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Solar Radiation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Solar Radiation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Solar Radiation,USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Solar Radiation,Unknown
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Temperature,PRISM
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Temperature,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Temperature,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Temperature,USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Temperature,Unknown
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Vapor Pressure,PRISM
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Vapor Pressure,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Vapor Pressure,USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Vapor Pressure,Unknown
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Wind Run,PRISM
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Wind Run,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Wind Run,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Wind Run,USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Wind Run,Unknown
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Climate Coefficient (kt),PRISM
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Climate Coefficient (kt),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Climate Coefficient (kt),USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Climate Coefficient (kt),Unknown
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),PRISM
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),Unknown
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),PRISM
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Unknown
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),PRISM
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),USU Research Report 145
UT,Agricultural Potential Consumptive Use-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),Unknown
UT,Area Outflows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Area Outflows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Area Outflows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Area Outflows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Area Outflows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Area Outflows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Area Outflows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Area Outflows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,Unknown
UT,Area Outflows-UT,USGS StreamStats,Flow,USGS Stream Gages
UT,Area Outflows-UT,USGS StreamStats,Flow,UT Diversion Records from River Commissioners
UT,Area Outflows-UT,USGS StreamStats,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Area Outflows-UT,USGS StreamStats,Flow,UT Other Irrigation Company Records
UT,Area Outflows-UT,USGS StreamStats,Flow,UT Reservoir Storage and Release Records
UT,Area Outflows-UT,USGS StreamStats,Flow,UT Water Rights Database
UT,Area Outflows-UT,USGS StreamStats,Flow,US Geological Survey (USGS)
UT,Area Outflows-UT,USGS StreamStats,Flow,Unknown
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,Unknown
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,Flow,USGS Stream Gages
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Diversion Records from River Commissioners
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Other Irrigation Company Records
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Reservoir Storage and Release Records
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Water Rights Database
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,Flow,US Geological Survey (USGS)
UT,Area Outflows-UT,UT Division of Water Resources Area-Altitude Method,Flow,Unknown
UT,Basin Outflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Basin Outflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Basin Outflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Basin Outflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Basin Outflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Basin Outflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Basin Outflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Basin Outflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,Unknown
UT,Basin Outflow-UT,USGS StreamStats,Flow,USGS Stream Gages
UT,Basin Outflow-UT,USGS StreamStats,Flow,UT Diversion Records from River Commissioners
UT,Basin Outflow-UT,USGS StreamStats,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Basin Outflow-UT,USGS StreamStats,Flow,UT Other Irrigation Company Records
UT,Basin Outflow-UT,USGS StreamStats,Flow,UT Reservoir Storage and Release Records
UT,Basin Outflow-UT,USGS StreamStats,Flow,UT Water Rights Database
UT,Basin Outflow-UT,USGS StreamStats,Flow,US Geological Survey (USGS)
UT,Basin Outflow-UT,USGS StreamStats,Flow,Unknown
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,Unknown
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,USGS Stream Gages
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Diversion Records from River Commissioners
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Other Irrigation Company Records
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Reservoir Storage and Release Records
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Water Rights Database
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,US Geological Survey (USGS)
UT,Basin Outflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,Unknown
UT,Basin Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Basin Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Basin Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Basin Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Basin Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Basin Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Basin Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Basin Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,Unknown
UT,Basin Inflow-UT,USGS StreamStats,Flow,USGS Stream Gages
UT,Basin Inflow-UT,USGS StreamStats,Flow,UT Diversion Records from River Commissioners
UT,Basin Inflow-UT,USGS StreamStats,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Basin Inflow-UT,USGS StreamStats,Flow,UT Other Irrigation Company Records
UT,Basin Inflow-UT,USGS StreamStats,Flow,UT Reservoir Storage and Release Records
UT,Basin Inflow-UT,USGS StreamStats,Flow,UT Water Rights Database
UT,Basin Inflow-UT,USGS StreamStats,Flow,US Geological Survey (USGS)
UT,Basin Inflow-UT,USGS StreamStats,Flow,Unknown
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Water Rights Database
