jL,cL,emL,pL,dsL
WY,Agricultural Consumptive Use-WY,METRIC,Climate Coefficient (kt),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Climate Coefficient (kt),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Climate Coefficient (kt),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Climate Coefficient (kt),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Climate Coefficient (kt),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Climate Coefficient (kt),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Climate Coefficient (kt),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Climate Coefficient (kt),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Climate Coefficient (kt),WY Diversion Records
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),PRISM
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),SCS TR21
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Growth State Coefficient (Kc),WY Diversion Records
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),PRISM
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),SCS TR21
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Mean Monthly Air Temperatures (T),WY Diversion Records
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),PRISM
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),SCS TR21
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Monthly Percentage of Annual Daylight Hours (P),WY Diversion Records
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,PRISM
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,SCS TR21
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Crop Type,WY Diversion Records
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,PRISM
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,SCS TR21
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Effective Precipitation,WY Diversion Records
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,PRISM
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,SCS TR21
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Irrigated Acreage,WY Diversion Records
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,PRISM
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,SCS TR21
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Potential Consumptive Use,WY Diversion Records
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,PRISM
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,SCS TR21
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Source,WY Diversion Records
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,PRISM
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,SCS TR21
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Water Supply,WY Diversion Records
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,PRISM
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,SCS TR21
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,METRIC,Supply Structure,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,PRISM
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,SCS TR21
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Irrigation Method,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,PRISM
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,SCS TR21
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Irrigation Requirement,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,PRISM
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,SCS TR21
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Solar Radiation,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,PRISM
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,SCS TR21
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Temperature,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,PRISM
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,SCS TR21
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Vapor Pressure,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Wind Run,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle with ET Elevation Adjustment,Wind Run,PRISM
