jL,cL,emL,pL,dsL
CA,Total Outflow,Unknown,Unknown,Unknown
CA,Total Surface Water Inflow,Unknown,Unknown,Unknown
CA,Total Surface Water Outflow,Unknown,Unknown,Unknown
CA,Urban Applied Water,Central Valley Hydrologic Model (CVHM),Unknown,Unknown
CA,Urban Applied Water,Population and Per-Capita Water Use,Industrial Water Use,Water Use Surveys
CA,Urban Applied Water,Population and Per-Capita Water Use,Population,California Department of Finance
CA,Urban Applied Water,Population and Per-Capita Water Use,Population,US Census Bureau
CA,Urban Applied Water,Unknown,Unknown,CA DWR Public Water Supply Statistics Data-Historical
CA,Urban Applied Water,Unknown,Unknown,CA Previous Reports
CA,Urban Applied Water,Unknown,Unknown,CA Urban Water Management Plans
CA,Urban Applied Water,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Urban Applied Water,Unknown,Unknown,California Water Plan Portfolio
CA,Urban Applied Water,Unknown,Unknown,Central Valley Hydrologic Model (CVHM)
CA,Urban Applied Water,Unknown,Unknown,Local Agency Records
CA,Water Release Caused by Land Subsidence,Central Valley Hydrologic Model (CVHM),Unknown,Unknown
CA,Water Release Caused by Land Subsidence,MODFLOW-OWHM: One Water Hydrologic Flow Model,Unknown,Unknown
CA,Water Release Caused by Land Subsidence,Unknown,Unknown,CA DWR Extensometer
CA,Water Release Caused by Land Subsidence,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Water Release Caused by Land Subsidence,Unknown,Unknown,California Agricultural Land and Water Use Estimates
CA,Water Release Caused by Land Subsidence,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Water Release Caused by Land Subsidence,Unknown,Unknown,Central Valley Hydrologic Model (CVHM)
CA,Water Release Caused by Land Subsidence,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CO,Change in Ground Water Storage,Unknown,Unknown,Unknown
CO,Change in Surface Water Storage,Unknown,Unknown,US Bureau of Reclamation Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Climate Coefficient (kt),CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,CO Consumptive Use Method,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Crop Growth State Coefficient (Kc),SCS TR21
CO,Crop Consumptive Use,CO Consumptive Use Method,Crop Irrigation Requirement,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,CO Consumptive Use Method,Crop Irrigation Requirement,Community Collaborative Rain Hail and Snow Network (CoCoRaHS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Crop Irrigation Requirement,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Crop Irrigation Requirement,SCS TR21
CO,Crop Consumptive Use,CO Consumptive Use Method,Crop Irrigation Requirement,Snotel Network of Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Crop Irrigation Requirement,Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Crop Type,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use,CO Consumptive Use Method,Crop Type,Satellite and Aerial Photos
CO,Crop Consumptive Use,CO Consumptive Use Method,Effective Precipitation,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,CO Consumptive Use Method,Effective Precipitation,Community Collaborative Rain Hail and Snow Network (CoCoRaHS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Effective Precipitation,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Effective Precipitation,Snotel Network of Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Effective Precipitation,Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Irrigated Acreage,HydroBase
CO,Crop Consumptive Use,CO Consumptive Use Method,Irrigated Acreage,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use,CO Consumptive Use Method,Irrigated Acreage,Satellite and Aerial Photos
CO,Crop Consumptive Use,CO Consumptive Use Method,Irrigation Method,HydroBase
CO,Crop Consumptive Use,CO Consumptive Use Method,Mean Monthly Air Temperatures (T),CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,CO Consumptive Use Method,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Mean Monthly Air Temperatures (T),Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Potential Consumptive Use,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,CO Consumptive Use Method,Potential Consumptive Use,Community Collaborative Rain Hail and Snow Network (CoCoRaHS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Potential Consumptive Use,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Potential Consumptive Use,Snotel Network of Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Potential Consumptive Use,Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Precipitation,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,CO Consumptive Use Method,Precipitation,Community Collaborative Rain Hail and Snow Network (CoCoRaHS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Precipitation,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Precipitation,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Precipitation,Snotel Network of Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Precipitation,Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Solar Radiation,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,CO Consumptive Use Method,Solar Radiation,Community Collaborative Rain Hail and Snow Network (CoCoRaHS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Solar Radiation,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Solar Radiation,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Solar Radiation,Snotel Network of Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Solar Radiation,Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Supply Source,HydroBase
CO,Crop Consumptive Use,CO Consumptive Use Method,Supply Type,HydroBase
CO,Crop Consumptive Use,CO Consumptive Use Method,Temperature,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,CO Consumptive Use Method,Temperature,Community Collaborative Rain Hail and Snow Network (CoCoRaHS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Temperature,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Temperature,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Temperature,Snotel Network of Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Water Supply,CO Diversion Records
CO,Crop Consumptive Use,CO Consumptive Use Method,Water Supply,CO Division of Water Resources Gages
CO,Crop Consumptive Use,CO Consumptive Use Method,Water Supply,USGS Stream Gages
CO,Crop Consumptive Use,CO Consumptive Use Method,Wind Run,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,CO Consumptive Use Method,Wind Run,Community Collaborative Rain Hail and Snow Network (CoCoRaHS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Wind Run,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Wind Run,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use,CO Consumptive Use Method,Wind Run,Snotel Network of Weather Stations
CO,Crop Consumptive Use,CO Consumptive Use Method,Wind Run,Weather Stations
CO,Crop Consumptive Use,CO Irrigated Acreage Assessment,Crop Type,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use,CO Irrigated Acreage Assessment,Crop Type,Satellite and Aerial Photos
CO,Crop Consumptive Use,CO Irrigated Acreage Assessment,Irrigation Method,HydroBase
CO,Crop Consumptive Use,CO Irrigated Acreage Assessment,Supply Source,HydroBase
CO,Crop Consumptive Use,CO Irrigated Acreage Assessment,Supply Type,HydroBase
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Community Collaborative Rain Hail and Snow Network (CoCoRaHS)
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Snotel Network of Weather Stations
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Weather Stations
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,Community Collaborative Rain Hail and Snow Network (CoCoRaHS)
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,Snotel Network of Weather Stations
CO,Crop Consumptive Use,Crop Irrigation Requirement Estimation Method,Potential Consumptive Use,Weather Stations
CO,Crop Consumptive Use,Daily Penman-Monteith,Solar Radiation,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,Daily Penman-Monteith,Solar Radiation,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,Daily Penman-Monteith,Solar Radiation,Weather Stations
CO,Crop Consumptive Use,Daily Penman-Monteith,Temperature,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,Daily Penman-Monteith,Temperature,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,Daily Penman-Monteith,Wind Run,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,Daily Penman-Monteith,Wind Run,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,Daily Penman-Monteith,Wind Run,Weather Stations
CO,Crop Consumptive Use,Energy Balance Remote Sensing,Unknown,Unknown
CO,Crop Consumptive Use,METRIC,Unknown,Unknown
CO,Crop Consumptive Use,Modified Blaney-Criddle,Climate Coefficient (kt),CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,Modified Blaney-Criddle,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),SCS TR21
CO,Crop Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Weather Stations
CO,Crop Consumptive Use,Modified Blaney-Criddle with ET Elevation Adjustment,Crop Growth State Coefficient (Kc),SCS TR21
CO,Crop Consumptive Use,NDVI Remote Sensing,Unknown,Unknown
CO,Crop Consumptive Use,NDVIstar,Unknown,Unknown
CO,Crop Consumptive Use,On-Farm Water Balance,Crop Irrigation Requirement,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,On-Farm Water Balance,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,On-Farm Water Balance,Crop Irrigation Requirement,SCS TR21
CO,Crop Consumptive Use,On-Farm Water Balance,Crop Irrigation Requirement,Weather Stations
CO,Crop Consumptive Use,On-Farm Water Balance,Water Supply,CO Diversion Records
CO,Crop Consumptive Use,On-Farm Water Balance,Water Supply,USGS Stream Gages
CO,Crop Consumptive Use,Original Blaney-Criddle,Mean Monthly Air Temperatures (T),CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,Original Blaney-Criddle,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,Original Blaney-Criddle with ET Elevation Adjustment,Crop Growth State Coefficient (Kc),SCS TR21
CO,Crop Consumptive Use,RESET,Unknown,Unknown
CO,Crop Consumptive Use,SCS TR21,Unknown,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use,SCS TR21,Unknown,Community Collaborative Rain Hail and Snow Network (CoCoRaHS)
CO,Crop Consumptive Use,SCS TR21,Unknown,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use,SCS TR21,Unknown,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use,SCS TR21,Unknown,Snotel Network of Weather Stations
CO,Crop Consumptive Use,SCS TR21,Unknown,Weather Stations
CO,Exports,Historical Data,Diversions,Historical Diversions File
CO,Gaged Surface Water Inflow,Direct Measurement,Gage Height,CO Division of Water Resources Gages
CO,Gaged Surface Water Inflow,Direct Measurement,Gage Height,USGS Stream Gages
CO,Gaged Surface Water Outflow,Direct Measurement,Gage Height,CO Division of Water Resources Gages
CO,Gaged Surface Water Outflow,Direct Measurement,Gage Height,USGS Stream Gages
CO,Ground Water Inflow,Unknown,Unknown,Unknown
CO,Ground Water Outflow,Unknown,Unknown,Unknown
CO,Imports,Historical Data,Diversions,Historical Diversions File
CO,Livestock Consumptive Use,CO Livestock Method,Livestock Count,State Agricultural Statistics
CO,Municipal and Industrial Consumptive Use,CO Municipal and Industrial Method,Consumptive Ratio,Unknown
CO,Municipal and Industrial Consumptive Use,CO Municipal and Industrial Method,Gross Usage,Unknown
CO,Native Vegetation Consumptive Use,CO Native Vegetation Method,Diversions,Historical Diversions File
CO,Native Vegetation Consumptive Use,CO Native Vegetation Method,Native Vegetation Coefficient,Unknown
CO,Native Vegetation Consumptive Use,CO Native Vegetation Method,Return Flow,Unknown
CO,Reservoir Evaporation,Reservoir Estimation Method,Gross Monthly Free Water Surface Evaporation,NOAA Technical Report NWS 33
CO,Reservoir Evaporation,Reservoir Estimation Method,Monthly Effective Precipitation,National Oceanic and Atmospheric Administration Stations
CO,Reservoir Evaporation,Reservoir Estimation Method,Surface Area of Reservoir,CO GIS Exercise
CO,Ungaged Surface Water Inflow,Natural Flow Gain Distribution,Gage Height,CO Division of Water Resources Gages
CO,Ungaged Surface Water Inflow,Natural Flow Gain Distribution,Gage Height,USGS Stream Gages
NM,Commercial,Interpolation from Other Records,Unknown,NM Office of the State Engineer (NMOSE)
NM,Commercial,Metered,Flow,NM Office of the State Engineer (NMOSE)
NM,Commercial,NM Irrigation Withdrawals,Consumptive Irrigation Requirement (CIR),NM Office of the State Engineer (NMOSE)
NM,Commercial,NM Irrigation Withdrawals,Gross Actively Irrigated Acreage,National Agricultural Statistics Service
NM,Commercial,NM Irrigation Withdrawals,Gross Actively Irrigated Acreage,New Mexico Interstate Stream Commission (NMISC)
NM,Commercial,NM Irrigation Withdrawals,Gross Actively Irrigated Acreage,NM Office of the State Engineer (NMOSE)
NM,Commercial,NM Irrigation Withdrawals,Gross Actively Irrigated Acreage,USDA Cropland Data Layer (CDL)
NM,Commercial,NM Irrigation Withdrawals,Gross Actively Irrigated Acreage,USDA Farm Service Agency
NM,Commercial,NM Irrigation Withdrawals,Mean Monthly Air Temperatures (T),PRISM
NM,Commercial,NM Irrigation Withdrawals,Mean Monthly Air Temperatures (T),Weather Stations
NM,Commercial,NM Irrigation Withdrawals,Monthly Precipitation Volume,PRISM
NM,Commercial,NM Irrigation Withdrawals,Monthly Precipitation Volume,Weather Stations
NM,Commercial,Personal Outreach,Water Use Estimate,Facility Director or Operator
NM,Commercial,Unknown,Unknown,US Bureau of Reclamation Stations
NM,Commercial,Withdrawal Method,Gallons Per Capita Per Day (GPDPC),NM Office of the State Engineer (NMOSE)
NM,Commercial: Golf Courses,NM Irrigation Withdrawals,Consumptive Irrigation Requirement (CIR),NM Office of the State Engineer (NMOSE)
NM,Commercial: Golf Courses,NM Irrigation Withdrawals,Gross Actively Irrigated Acreage,National Agricultural Statistics Service
NM,Commercial: Golf Courses,NM Irrigation Withdrawals,Gross Actively Irrigated Acreage,New Mexico Interstate Stream Commission (NMISC)
NM,Commercial: Golf Courses,NM Irrigation Withdrawals,Gross Actively Irrigated Acreage,NM Office of the State Engineer (NMOSE)
NM,Commercial: Golf Courses,NM Irrigation Withdrawals,Gross Actively Irrigated Acreage,USDA Cropland Data Layer (CDL)
NM,Commercial: Golf Courses,NM Irrigation Withdrawals,Gross Actively Irrigated Acreage,USDA Farm Service Agency
NM,Commercial: Golf Courses,NM Irrigation Withdrawals,Mean Monthly Air Temperatures (T),PRISM
NM,Commercial: Golf Courses,NM Irrigation Withdrawals,Mean Monthly Air Temperatures (T),Weather Stations
NM,Commercial: Golf Courses,NM Irrigation Withdrawals,Monthly Precipitation Volume,PRISM
NM,Commercial: Golf Courses,NM Irrigation Withdrawals,Monthly Precipitation Volume,Weather Stations
NM,Commercial: Incomplete Metered,Interpolation from Other Records,Unknown,NM Office of the State Engineer (NMOSE)
NM,Commercial: Metered,Metered,Flow,NM Office of the State Engineer (NMOSE)
NM,Commercial: Schools,Withdrawal Method,Gallons Per Capita Per Day (GPDPC),NM Office of the State Engineer (NMOSE)
NM,Commercial: Unmetered,Personal Outreach,Water Use Estimate,Facility Director or Operator
NM,Evaporation from Reservoirs,Empirical Data for Small Reservoirs,Annual Evaporation,National Oceanic and Atmospheric Administration Stations
NM,Evaporation from Reservoirs,Empirical Data for Small Reservoirs,Annual Evaporation,US Bureau of Reclamation Stations
NM,Evaporation from Reservoirs,Empirical Data for Small Reservoirs,Rainfall,National Oceanic and Atmospheric Administration Stations
NM,Evaporation from Reservoirs,Empirical Data for Small Reservoirs,Reservoir Surface Area,Irrigation Districts
NM,Evaporation from Reservoirs,Empirical Data for Small Reservoirs,Reservoir Surface Area,National Oceanic and Atmospheric Administration Stations
NM,Evaporation from Reservoirs,Empirical Data for Small Reservoirs,Reservoir Surface Area,New Mexico Interstate Stream Commission (NMISC)
NM,Evaporation from Reservoirs,Empirical Data for Small Reservoirs,Reservoir Surface Area,US Army Corps of Engineers
NM,Evaporation from Reservoirs,Empirical Data for Small Reservoirs,Reservoir Surface Area,US Bureau of Reclamation Stations
NM,Evaporation from Reservoirs,Empirical Data for Small Reservoirs,Reservoir Surface Area,USGS Stream Gages
NM,Evaporation from Reservoirs,Pan Approach,Annual Evaporation,National Oceanic and Atmospheric Administration Stations
NM,Evaporation from Reservoirs,Pan Approach,Annual Evaporation,US Bureau of Reclamation Stations
NM,Evaporation from Reservoirs,Pan Approach,Average Monthly Reservoir Gage Height,Irrigation Districts
NM,Evaporation from Reservoirs,Pan Approach,Average Monthly Reservoir Gage Height,National Oceanic and Atmospheric Administration Stations
NM,Evaporation from Reservoirs,Pan Approach,Average Monthly Reservoir Gage Height,New Mexico Interstate Stream Commission (NMISC)
NM,Evaporation from Reservoirs,Pan Approach,Average Monthly Reservoir Gage Height,US Army Corps of Engineers
NM,Evaporation from Reservoirs,Pan Approach,Average Monthly Reservoir Gage Height,US Bureau of Reclamation Stations
NM,Evaporation from Reservoirs,Pan Approach,Average Monthly Reservoir Gage Height,USGS Stream Gages
NM,Evaporation from Reservoirs,Pan Approach,Class A Pan Evaporation Data,National Oceanic and Atmospheric Administration Stations
NM,Evaporation from Reservoirs,Pan Approach,Monthly Evaporation,National Oceanic and Atmospheric Administration Stations
NM,Evaporation from Reservoirs,Pan Approach,Monthly Evaporation,US Bureau of Reclamation Stations
NM,Evaporation from Reservoirs,Pan Approach,Monthly Gross Evaporation Rate,US Bureau of Reclamation Stations
NM,Evaporation from Reservoirs,Pan Approach,Rainfall,National Oceanic and Atmospheric Administration Stations
NM,Evaporation from Reservoirs,Pan Approach,Reservoir Surface Area,Irrigation Districts
NM,Evaporation from Reservoirs,Pan Approach,Reservoir Surface Area,National Oceanic and Atmospheric Administration Stations
NM,Evaporation from Reservoirs,Pan Approach,Reservoir Surface Area,New Mexico Interstate Stream Commission (NMISC)
NM,Evaporation from Reservoirs,Pan Approach,Reservoir Surface Area,US Army Corps of Engineers
NM,Evaporation from Reservoirs,Pan Approach,Reservoir Surface Area,US Bureau of Reclamation Stations
NM,Evaporation from Reservoirs,Pan Approach,Reservoir Surface Area,USGS Stream Gages
NM,Industrial,Metered,Flow,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture,Daily Penman-Monteith,Solar Radiation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,Daily Penman-Monteith,Solar Radiation,National Weather Service Stations
NM,Irrigated Agriculture,Daily Penman-Monteith,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,Daily Penman-Monteith,Solar Radiation,New Mexico Climate Center Stations
NM,Irrigated Agriculture,Daily Penman-Monteith,Solar Radiation,PRISM
NM,Irrigated Agriculture,Daily Penman-Monteith,Solar Radiation,Weather Stations
NM,Irrigated Agriculture,Daily Penman-Monteith,Solar Radiation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,Daily Penman-Monteith,Temperature,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,Daily Penman-Monteith,Wind Run,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,Daily Penman-Monteith,Wind Run,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,Daily Penman-Monteith,Wind Run,New Mexico Climate Center Stations
NM,Irrigated Agriculture,Daily Penman-Monteith,Wind Run,PRISM
NM,Irrigated Agriculture,Daily Penman-Monteith,Wind Run,Weather Stations
NM,Irrigated Agriculture,Daily Penman-Monteith,Wind Run,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,Energy Balance Remote Sensing,Unknown,Unknown
NM,Irrigated Agriculture,Indicator Gage Approach,Streamflow,USGS Stream Gages
NM,Irrigated Agriculture,METRIC,Unknown,Unknown
NM,Irrigated Agriculture,Modified Blaney-Criddle,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,Modified Blaney-Criddle,Climate Coefficient (kt),PRISM
NM,Irrigated Agriculture,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Weather Service Stations
NM,Irrigated Agriculture,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),New Mexico Climate Center Stations
NM,Irrigated Agriculture,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),PRISM
NM,Irrigated Agriculture,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Weather Stations
NM,Irrigated Agriculture,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Climate Coefficient (kt),PRISM
NM,Irrigated Agriculture,NM Consumptive Use Method,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Crop Irrigation Requirement,National Weather Service Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Crop Irrigation Requirement,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,NM Consumptive Use Method,Crop Irrigation Requirement,New Mexico Climate Center Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Crop Irrigation Requirement,PRISM
NM,Irrigated Agriculture,NM Consumptive Use Method,Crop Irrigation Requirement,Weather Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Crop Irrigation Requirement,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Crop Type,Field Survey
NM,Irrigated Agriculture,NM Consumptive Use Method,Crop Type,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture,NM Consumptive Use Method,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Effective Precipitation,National Weather Service Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,NM Consumptive Use Method,Effective Precipitation,New Mexico Climate Center Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Effective Precipitation,PRISM
NM,Irrigated Agriculture,NM Consumptive Use Method,Effective Precipitation,Weather Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Effective Precipitation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),National Weather Service Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),New Mexico Climate Center Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),PRISM
NM,Irrigated Agriculture,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Weather Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Potential Consumptive Use,National Weather Service Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,NM Consumptive Use Method,Potential Consumptive Use,New Mexico Climate Center Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Potential Consumptive Use,PRISM
NM,Irrigated Agriculture,NM Consumptive Use Method,Potential Consumptive Use,Weather Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Potential Consumptive Use,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Precipitation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Precipitation,National Weather Service Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Precipitation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,NM Consumptive Use Method,Precipitation,New Mexico Climate Center Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Precipitation,PRISM
NM,Irrigated Agriculture,NM Consumptive Use Method,Precipitation,Weather Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Precipitation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Solar Radiation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Solar Radiation,National Weather Service Stations
